_PC1,_PC2,_PC3,fraude_simulada,if_score,ae_error
-0.8275605640084772,-1.3856612433968223,-1.4911692311379887,0,-0.13637803799429687,0.14568730487169185
-0.9976170337637948,-1.1210665733137488,-0.8264028827157954,0,-0.11102888819202167,0.21503344416218378
-2.7144922416817847,0.387185175940209,0.7921667967782092,0,-0.09596281860405004,0.14272232576654237
-0.7778252041394159,2.625518481177434,0.5729528558430155,0,-0.09665602765757497,0.3162744846106827
1.930572150276398,-2.4790564088148455,-0.06391692614389517,0,-0.11459588120453063,0.0912821304226907
-0.017297597730631352,-1.3548576989710572,-1.3956524040127407,0,-0.10650982443492446,0.10074664603103609
-1.8434551805248762,0.2595629625143745,0.6432729654766283,0,-0.031627523205847385,0.44074535037920476
-1.368231649425634,-0.5836611172473332,-0.4560717586364925,0,-0.14624679271887742,0.026883319390708444
0.3654227990728853,-1.6090826390961601,1.520232334093166,0,-0.07469491870573652,0.1310152814179756
-0.001366652884901049,-1.7103989441097065,-1.3500192970108247,0,-0.13251841292338656,0.09046873104377295
2.9790996361297277,0.8237234499880276,0.4870266985011227,0,-0.04734629172573729,0.13935314882821168
1.5539437565682834,-2.339762936243642,1.2685947461265166,0,-0.041957652045207405,0.03021240016995591
2.7193028896142297,-2.2461620717523174,0.8940316089603396,0,0.061082147587443014,0.29731732847127496
-1.6571571615649001,-0.5826364867105414,-0.09979644289442838,0,-0.1254266076384173,0.15601002035230918
-0.726201369043809,3.1842544096726315,0.0858914804720521,0,-0.06523890382838221,0.2307446215204303
1.094983351202638,-0.918592721132375,-2.1438700520241962,0,-0.11512408091338622,0.10201832351239526
-0.2504785400445024,1.9688883582174168,-0.16624181399240476,0,-0.1174294391707692,0.13987417653423764
-1.0272281406027655,-0.3829948919861893,0.5078809068558016,0,-0.10813983322106568,0.2725201787037232
0.6348653802985766,0.9508994818919728,-0.49584173398535997,0,-0.13386892941202788,0.2729306379098458
-1.444345721154107,2.164746010690433,-0.2549622003653178,1,-0.05476115325573966,0.13455537764582523
1.4783665526771073,0.8853392608829945,0.4374277725454925,0,-0.10355451213923356,0.2715112948867487
-1.3335247305268836,-0.39025811396171145,0.08231967593928323,0,-0.108018520693482,0.24745981078004592
-1.0896113047123448,-1.4186981690569942,0.5429763571622485,0,-0.11805920882481974,0.091280746757182
-0.8593048822448832,-0.4237974034302433,0.6518327270232909,0,-0.08546880239016341,0.6042527926994596
1.5627365276070826,-0.2684192282831545,-0.12772893651951428,0,-0.12483741587374098,0.06897507501181784
1.5413921839530218,0.549927785158723,1.1232829797649286,0,-0.10856620303434011,0.06929894221035172
-2.2727105447728153,1.383962579664289,-1.0262158799817047,0,-0.018208353818816803,0.9691068914600498
0.11670982128210998,-0.16730664853549168,-0.1727458763928946,0,-0.14000305320013767,0.37918357866555086
-0.36528343139601915,-1.189804779510494,0.09691459655767118,0,-0.1385894955535063,0.38931297889362465
-1.0597006354231728,-0.5619970046766255,1.0976317620228977,0,-0.08329096310238243,0.1579469579867455
-1.6611781553401823,-0.1917564005030729,-0.5866389000475338,0,-0.04367377977364506,0.18562708174462264
-0.8878037641255444,-0.6848135379934915,-0.9471739064244937,0,-0.0593453374447796,0.04169878718576254
0.3378711254461291,2.198416414236641,1.1766409994092268,0,-0.019350722627431205,0.23810631329145251
1.5431223089383146,1.5873324875479473,2.719397215077451,0,-0.043115552197074525,0.05458207245404257
-2.510306100378847,1.188985058498552,1.2116902545103894,0,-0.06947804131730323,0.254635897724303
-0.6204253869958397,-0.8986838856702638,0.15210033848500865,0,-0.13954643903560976,0.11232829699922893
0.9843635273525116,0.8732848790698536,0.82559169176938,0,-0.11055101222752689,0.26264500126698476
1.0488517258379106,-1.9806267632065269,0.354288115911151,0,-0.06004134161386965,0.3329928863411093
-1.3166848104503022,-1.1140119935832304,-1.40949465591022,0,-0.13406554457612807,0.029139024695968678
2.5362582880634412,1.820782023094638,1.258854696309454,0,-0.06996735708143559,0.07468207037195225
-0.3688207428109139,-0.4474908061280943,0.6767081359980035,0,-0.07685909661098111,0.15154977656382723
-3.4148883011822018,0.6749093042343617,0.6378266288423381,0,-0.05853419959264061,0.27342377856420114
0.8954042883620026,-0.6922905530202889,1.4609537697556974,0,-0.04799436979431382,0.08871680295913521
0.7149113129089779,-0.831432330094498,-0.6377843673266377,0,-0.14969614892676686,0.07492933387172795
1.1023408775093728,-0.5315275639106974,-0.17280902761685252,0,-0.114044227734999,0.07240267461921213
-1.096013154388765,0.5003231587138279,0.2480557447623537,0,-0.11897237322008153,0.10483656905121838
1.1040413695444276,2.0120377288945996,0.5005506341707299,0,-0.11060304242999314,0.09809262442870322
-0.34665326451206013,0.5448793369696951,-0.1445812384560317,0,-0.08717441532454528,0.2030627343805206
-1.6651220645176605,1.2360675904090839,-0.2879891751769332,0,-0.12005131229987875,0.08144287709615296
0.1136200196191124,-2.023721879894308,0.36907839008671006,0,-0.12940711108782316,0.15231993355104329
-1.85835024341424,0.9028649482445107,0.8222434593969368,0,-0.050262124781249695,0.3677284513785943
-0.37144637319761487,-0.9333128493954018,-0.8319607361271472,0,-0.12981186236299663,0.16514099836871243
-2.0201983814846503,-1.1477236825684654,0.23651134946170674,0,-0.11525582574739629,0.09101797158956001
-2.512904395112295,-0.7310965331331141,-0.3387808138126549,0,0.006310000660295856,0.09342794558517643
1.8885626714037231,-0.2651618762611093,-1.0591450592155955,0,-0.10911698609844378,0.14251075214519807
-1.1485909495443185,-0.12602177824446784,0.21327169277848515,0,-0.14050104584912088,0.2616776817201168
2.5720970134586265,0.39415216634579353,-0.045209655467578304,0,-0.11605619869555128,0.02647100848661243
-2.248916836938764,2.2252388479550023,1.4768307484569487,0,-0.05595511894531652,0.2179111849535307
-1.8972399122702504,1.3526179509364538,1.0093173943349385,0,-0.10894683122052229,0.16315886353849662
0.027583414586450434,-1.0939749529123879,1.0086210962228823,0,-0.11778724059679785,0.18230117053153688
1.3724052280896206,0.10418558208701206,1.4701158552793296,0,-0.0988962277660323,0.2561301430550606
0.2516750869070079,-1.7064938594775567,-0.3391047787750469,0,-0.07701762506077292,0.15576043598286624
1.834534575670814,0.7081644143849108,-0.00998268713104296,0,-0.09948696692558917,0.3040152593741152
1.071460458616454,1.4221884848034898,1.3931170003539906,0,-0.11874318177123955,0.22199578614502452
-3.60588274810001,0.6760624192241445,-0.42091261278486286,0,-0.04063691925323809,0.3430103275682103
-2.0372897362093534,0.7523377306422527,-2.290550632774472,0,-0.06958771793152646,0.26772478853257964
0.9303684956894754,-0.1674679992514438,-0.06854291387431061,0,-0.041166398693855855,0.31201499908623553
-1.8091787191569761,-0.04418550605140381,-0.6945904071371104,0,-0.07730885471993887,0.15415865933345185
-0.7406574847153642,-1.1932356373089026,-0.3493630626675749,0,-0.1375246868250179,0.1303299515372051
-0.4143534429310333,-0.6954570866433577,-1.8039598666334742,0,-0.058824376664288525,0.07229745582004969
1.2359050579573516,0.21342243344364364,-0.81940380313021,0,-0.06183936218312269,0.37599711989415346
0.44357967565685963,-1.01459102881877,-1.3121607536151942,0,-0.12745767427793198,0.0729063898473422
-0.92169178706863,-1.311541734290857,0.4611682997697453,0,-0.11042797419111144,0.17483458745000613
-1.3320374879652304,0.050844184602078485,-1.920277949139143,0,-0.004548265906857973,0.7082868447332326
-1.7776844367695417,0.5699291823630085,1.5582245506180825,0,-0.06656408833734473,0.16597022151906712
-0.22998544443396082,0.7121795664570773,0.2582610899083738,0,-0.052461777840012935,0.3149215226121721
-2.0744633263147523,-1.041316328384417,0.010671355997646511,0,-0.10633282692632906,0.056308761107884374
0.8316833898227115,-0.7222224410452026,0.5019242354683178,0,-0.1390356699688325,0.10517179787234998
2.1141694244589,0.28354070607829573,0.4910407436754324,0,-0.06445261996645013,0.1575541105751877
0.7902698033240502,-1.2994298609595218,-1.9068027209318403,0,-0.12748062979255997,0.07316918957074156
-3.861319889116317,0.5289607815566593,1.2194127221870954,0,-0.039940342558696273,0.12210288300698838
3.185386437917365,0.1164872283904122,0.8340131512927401,0,-0.04125178981512412,0.49904457764379434
-0.9652561153528283,-0.4874312130172065,-0.9357752883401281,0,-0.14397845142337456,0.14406534812123897
0.9595983415817471,1.6517533360488004,0.19713430349338512,0,-0.1217575951510862,0.11660647345314144
0.3959492277436326,-0.7248430451194829,-0.4505242571199872,0,-0.1003959034395745,0.21602670651622558
2.4747959534776913,-1.2488527850533675,-0.5138212181944742,0,-0.02945230560779377,0.2934506090827402
3.3872620249419607,0.2919586080509395,0.047898662073738045,0,0.0024800551963637396,0.21486580773831207
-0.9830542973601117,-1.6910015526605775,-2.045734139470735,0,-0.06664348716017354,0.16999290293091582
2.3459962387654456,-0.49007186423915994,-0.1163171027619126,0,-0.08543314979338673,0.36985005237914537
1.4473068649221443,-1.3761300971844914,-0.20187085810498798,0,-0.15126363527831943,0.13833998523740043
-1.8687081385819746,0.6109726975003416,-1.4968505090646804,0,-0.08989811929151786,0.46818118806385384
-3.341163186652002,0.97817817090683,-0.5322313117894071,0,-0.017482438193345606,0.3719186215307933
-4.034047670177675,0.3947399084697599,-2.25200734275431,0,0.014807657383024364,0.5391870216027835
0.5922876481412609,0.28009673822086173,0.47180843945830875,0,-0.00912870371905039,0.5495954092656088
0.03437399808995468,2.9118831492855946,0.8026529448387125,0,-0.07382560658934839,0.29722080496912434
1.3756965386144604,-0.6871577016175747,-0.3325803707843031,0,-0.09833336133608195,0.1586585342326414
-0.9245180454148553,-1.2919079830132434,-2.785634241029646,0,-0.030604909024182003,0.21572973539955131
0.5087924721094648,0.08784486496980938,0.7409032361772805,0,-0.08513074619955807,0.0964207419079085
-2.1091022062890223,0.9702428476077115,-0.49199974970921745,0,-0.01610201854461568,0.6875472767371814
1.5072453072678962,-0.1902915985179802,-0.635164760153519,0,-0.1269829816348052,0.07624775521297342
2.4410747852628627,2.478849370069268,-1.2326622221363517,0,0.0356155214454289,0.33720045772339674
2.2037637123214786,-0.11518114704022825,0.6739175295145454,0,0.0017459308582130628,0.23818425464002277
-3.430630190455652,0.48414109395067473,-0.10848073988567197,0,-0.045981574512788725,0.26912830858413767
-1.4263711898707827,-0.8823280427222657,-0.6346908758616153,0,-0.11075700700391855,0.18991500042187628
-1.7003125549395965,-0.8029391470603423,-1.0605408096682372,0,-0.12770396687371643,0.011312287580599255
-2.1442283969504365,0.7385063802327271,0.5875440240598736,0,-0.0719244202649934,0.6677697578346352
-1.8210150743801294,-0.9363209769128584,-0.41163542515095736,0,-0.048571154102343916,0.06753184161008584
1.0343697887883618,-0.8119939526468093,0.5538142800386718,0,-0.12113586251694908,0.3035944632667608
-1.906802189279239,1.362319646614068,-0.9550556401616082,0,-0.09036638637869787,0.25230778298079665
-1.1727382061545684,-0.46215557431774296,0.8578930755526099,0,-0.013082695060644078,0.19936685643649027
0.9152967746246671,0.8667575691439363,-0.3418913555714845,0,-0.037276204000959656,0.09711820205634711
-1.96160728271525,-0.3613996963281984,0.5294944075759725,0,-0.12146082008433101,0.2671263163662639
2.1544725983732795,-2.4209331406527093,-0.8106229554200992,0,-0.09797897606058276,0.12193100619543819
2.484074235024872,0.6543567250798721,1.6574135825862653,0,-0.06505470088275145,0.6367851693143999
1.8558647691801742,1.1344638243760967,0.2729759251110063,0,-0.12575118166680788,0.06403705926287498
-0.053144104813527215,-0.8380365180305313,-0.015907480939494893,0,-0.12233562476568094,0.26719168062883203
0.544249403425378,0.7743532578066431,-0.04550216042869511,0,-0.12620175356378133,0.17052788563247082
1.0317138386722893,-0.9941962620744127,-0.9983615346848904,0,-0.13020154096536518,0.01653484453529099
0.028170072674191665,-0.6295541771450662,0.119466359732828,0,-0.15889539599361135,0.09583426641167632
1.2376886626515042,-0.29641333854784435,0.1688429747613099,0,-0.14135922139085633,0.2144003511289338
0.05554962921933481,-0.013279567294463458,-1.4724893604321696,0,-0.11178849250324263,0.5383879236196056
-1.4864233652853722,0.33040184155817287,-0.0997330646310158,0,-0.11051238561269366,0.15299641770883285
-1.104709483523872,0.9231023113005754,-2.37476712739372,0,-0.0737764482751429,0.3864635848352727
-2.151204339452026,-0.8904546460401971,-2.3975872150570816,0,-0.05745017401542546,0.5209486398762628
-1.212773400794522,1.5865180841663213,0.5012434547474687,0,-0.12667644525295635,0.04049280912134007
-1.5172681062287197,2.097137315267326,-0.6018275279551547,0,-0.08050056400777472,0.2569685032619319
1.0912570399147312,0.2687087279616657,-0.12583370186582188,0,-0.13896072485654842,0.25483308924453346
-2.77018677565957,-0.21494489467217764,-0.7397503256100958,0,-0.10763085932186478,0.31854013282519256
-1.863582705898199,-0.604961942097588,-0.1213438156855491,0,-0.14207404064633467,0.1003466212198628
0.06871103650157441,1.0028818925091925,0.6133569898154857,0,-0.0961326069694905,0.3303750623441026
-0.8098791490214857,-0.2578941027310719,-1.0722266694825748,0,-0.12289956080173686,0.09695367162195744
-0.05370372144629802,-0.9508080665001732,-0.42533348707246943,0,-0.13154639454045552,0.30414611052524415
0.21514670725653345,-1.7287726596310753,2.1231079361389744,0,-0.028808366743258484,0.15402476009474916
-3.2765722275698215,0.7360495252667648,-0.5529829921897677,1,-0.08475148654710551,0.17589767904787454
-0.8631028379546054,0.4026853780857663,-2.2849551083270105,0,-0.07794964715952984,0.22010719984138225
-0.9082447027046681,-1.023932569547206,0.5019828219950007,0,-0.07844257652592462,0.08938425132510755
1.9209320182760539,0.3426043527793317,0.1538295184104129,0,-0.08932465620172991,0.1822456452595478
0.5940877274876344,0.1360266000782688,-0.5083333958397331,0,-0.15332526570284527,0.021742831243744643
0.300091597652371,-0.5146908257907203,-0.0452860162717201,0,-0.14747099265950947,0.10409225157659242
0.853077023879526,-0.2507114824938251,0.8882078704271223,0,-0.12030122398678555,0.22575835590757928
-1.4174642478953237,-1.0409458630581303,-1.4744476430117137,0,-0.12700966059479252,0.17831195104637218
0.5585789159868071,-0.899562371928662,-0.5418093512009445,0,-0.15028216900019437,0.13451859787933282
0.8103380712657267,1.2639824494783207,2.0909301855399702,0,-0.05092836649450133,0.15271362658044074
0.6769632240229545,-0.5629073116466022,-2.2499537189556014,0,-0.11708830742669946,0.08778822468698586
0.3693245705217884,-0.4257295515168593,-0.008876635346155256,0,-0.09435837536977476,0.14584435620986594
-3.193090457503804,1.5643608341619868,-0.5738564645120847,0,-0.07085795168138748,0.12217944014998129
1.807135446699476,2.5246834636328765,-0.7409473804361255,0,-0.043685872618345334,0.6120153293651159
1.9748292129538896,-1.3146542148232188,-0.07721344515949335,0,-0.12734733303768325,0.27327016008317917
-0.27757108139524966,-0.9205294029215705,0.2778688213377819,0,-0.14164912909713756,0.08438796803519742
-1.8303743460078004,-0.5562519653181007,-0.09939813510141339,0,-0.11423893756130649,0.42748165942454147
-0.9236780192007934,0.6350410258224207,-0.6606371816612248,0,-0.09759350226725244,0.5544893808566661
1.4019635698616466,-0.8670718686967748,0.3801188923496001,0,-0.08275568878347478,0.1898788437292931
0.7712704870901034,-0.5015746045027526,0.9377214449744299,0,-0.03721073653910223,0.4684956722287299
0.5975349987441377,0.12906629710953596,1.6240849972577822,0,-0.1402544891335022,0.07881010022683085
0.3427427642011631,-2.0514205515278765,0.5981738275643476,0,-0.08592361126243425,0.16359834941015192
1.5411659341219905,-1.915287184066765,-0.8008149855877009,1,-0.1029357993923175,0.20971972083259388
1.806492656580026,0.6738043801544038,-0.7860486358131978,0,-0.050209004478286134,0.2067504431794563
-1.269764128233629,-0.5473520315395063,-0.3297843456055206,0,-0.1225122861338348,0.06624474744406215
-1.1749222611908305,-0.32461308523431437,-0.05257985717881331,0,-0.1444307994180003,0.11439338545899992
1.3402741105068048,-0.0916483760809036,0.12517380401544165,0,-0.15059739941310463,0.17530625231089317
-0.9848653077227106,-0.05614504943454299,-0.16351375157911868,0,-0.1007416765152368,0.2162933050267284
-0.5989222405388629,0.6381680928272531,0.6167938372496055,0,-0.11399439798598204,0.2955988155844004
-0.8902795159209904,0.838678579164826,-0.5263102555150684,0,-0.048026230401470305,0.25281614035397243
0.04034477272603544,-1.9065259282744675,0.25717258922143266,0,-0.1414795963998431,0.1931609865037304
4.077536372111063,1.7953731173393477,-1.2701320016977355,0,0.00016784378502532338,0.2845411616386947
0.2227318022085158,-0.11725133751012523,1.0939808454567286,0,-0.13352253533263708,0.10322412860267852
-0.7799924229901315,-0.41535806082332194,0.9084525676573987,0,-0.11074710072157806,0.06407109735791386
0.690816355151575,-1.6488242559456345,1.958845267485689,0,-0.09432804827192304,0.13530197590071938
1.29144389092427,0.5041027821730161,0.5630176328689526,0,-0.0963330317022223,0.3059358267150391
-1.4611081869598899,0.7041539685514576,2.537764708650335,0,-0.0050242059795105876,0.6930877072477143
0.5107238558961777,1.059256208329363,0.8333378755582016,0,-0.08431820245162003,0.06699302393642025
-0.414115157214026,-0.16968050605334403,0.3100463089642078,0,-0.14602362430595872,0.2295115117366527
-0.30396443364978765,0.9719466829587905,1.5839083433803918,0,-0.06087114600135285,0.22699005231866123
-0.9233961874540954,-0.9192133453481514,0.8385481439267216,0,-0.14130652477441158,0.16349874864430805
-1.0480146025581016,-0.9300114119731379,-1.800029457355066,0,-0.08735691931862333,0.29279703260851137
0.4480124082734301,2.367498765537197,0.24320348218489213,0,-0.04881727619578541,0.08294471701571686
-0.10990233229549229,1.3646299092754952,-0.5730243237623592,0,-0.12122977360229614,0.16436873420819748
0.8385372975501068,-1.800289869126311,-0.12296933864109648,0,-0.14007993554369486,0.1189664509245096
2.0016423777593015,-0.6188891818062313,0.605382219906175,0,-0.10794613510639778,0.3413961296453251
0.24244535489156166,0.08408918017981229,0.1942742299040362,0,-0.14690669014331204,0.1812951614555443
-0.5123635381251679,-0.8855030067342764,0.1733980172050075,0,-0.09745708079453413,0.523737868863392
-2.0869033635489993,-0.7900596041373968,-0.298603496241405,0,-0.1263894662822363,0.05168331111098271
-1.5662829434996426,-0.5406467667496508,0.5434103803040211,0,-0.12431117519996965,0.07198997465536651
0.5078933244640527,1.091061866296138,-0.3933735931340002,0,-0.14222267107626185,0.25884526197390245
-1.032426793783676,0.4261590498196028,1.091678781842942,0,-0.023679182632859286,0.42794123940945644
-0.3228717643759629,-0.7323169276685618,-1.0730249050248184,0,-0.13130932438916942,0.09103165533239878
0.6688020402506392,-0.5112715255090319,-0.56009847496851,0,-0.1312115712898605,0.3864789657001017
-0.25209598775004705,-1.3115929745610282,0.683939254980951,0,-0.14173752947595797,0.1782432043899078
0.12435403976088913,2.3549682843600794,1.2275409238941717,0,-0.07156808361543837,0.3172789292031954
-0.6830663396279542,3.737500608226208,0.9494757397168878,0,-0.05209110614687873,0.1991798268869974
-0.8746182256592556,0.6374832590916939,-0.22772990730755738,0,0.001991352856764883,0.5187956290790898
-0.1782525010228946,-1.581086901946886,0.20145310301265446,0,-0.14685773180585227,0.026727745311892214
-2.740080801652414,0.3705382134333833,-0.031952986184896004,0,-0.09979160552621164,0.13051840409678023
0.5749699856628633,-0.597040316149492,-0.2001491081733935,0,-0.0987699705271155,0.06406571099826645
-2.137330768343736,2.4006566635617212,-1.2622616126320954,0,-0.07211009776555566,0.05631510090404207
-0.6100502686627425,2.0566813459841,0.3403976742297394,0,-0.05768462038106714,0.1564778567179399
-0.24867578182459302,-1.0485762939372776,1.9515047081310728,0,-0.12666845744676541,0.15549603386271946
-0.450407237275413,-0.44883212321359883,0.39377269515665864,0,-0.1464520371645171,0.10233721524686268
2.4168635218317385,0.49044816227247995,-1.120079221613548,0,-0.05725103112356983,0.4388584582235707
0.9887265598418231,0.6897981430764556,0.21758562647854046,0,-0.04273297095530493,0.4390564761189183
-2.0126799383433327,0.6865021942561385,-0.3300607393700124,0,-0.11321537686854899,0.28889766544936546
-0.45369031824093375,-0.9404179455912656,-1.4657193167359766,0,-0.03200824020880977,0.27978386623568113
2.8936576101159126,-2.0085143560299037,-1.2051443691626296,0,-0.05088957433623481,0.14057056508168897
1.3417507757905145,2.6011258936576445,1.2443831605357447,0,-0.036668284905263526,0.021985755959899572
-1.0106011832126418,0.17129305275946935,1.7670683629261152,0,-0.043692615356777376,0.31850102579242806
-0.46095379746514137,-2.031288318428206,-0.46106535735909215,0,-0.12003256418784763,0.11426110053322994
1.0365310764785376,-1.3259232696561312,-1.8934527210980008,0,-0.08709258394861624,0.09483909140951462
-1.7559104084506503,1.84206883897709,-1.2575354589058658,0,-0.07445187997161185,0.31850521609336874
-3.022325015566529,0.4748419040194121,0.9559098936345436,0,-0.008902209560929797,0.5752126012081058
-0.14249493764082075,-0.5537784352992933,0.9861999587766839,0,-0.053616723227909,0.32628167851779394
1.2605088531306778,-0.8513008458940527,-0.0736017353229855,0,-0.1336121734036102,0.2889993111951359
-0.4738140856873016,-0.682343128124533,-1.017099190970339,0,-0.1345666107947851,0.339164392148215
-3.5012731387026887,0.2589393017790536,-1.538358083544314,0,-0.07635744361820662,0.17439062375906
1.3186301091964607,1.1765122467697497,-1.1702851591125134,0,-0.09468987178938792,0.4950701920760952
0.7537888040873265,0.47792830948171283,-1.6475019562797388,0,-0.10864129922718097,0.09003746324195928
0.005089475147040905,-0.860599263427454,1.8298611368916073,1,-0.04008129160547269,0.37144677981781155
1.0773855938700445,-0.1134296064637204,-1.1289235616213045,0,-0.1411456585385329,0.16638362769793766
1.0555593755618315,-1.0852086156543395,-0.3147421644936348,0,-0.13126113787429539,0.17591191639038997
2.4536787113160248,2.7838357777920284,-0.38432269989265283,0,-0.03338122983745573,0.46962059003837325
0.36237098564266024,-1.0890764874083578,0.4943369036796146,0,-0.11422986067148827,0.21764124518393516
1.399344446268576,-0.4426029680996155,-0.11662987678349886,0,-0.13362749127633777,0.17104615151214345
-1.2493388542624675,1.8437932881745447,-0.028487251901736968,0,-0.010234372885063348,0.239631401975087
-0.616101894700837,1.1462224175892044,-0.06828102363205535,0,-0.10677556981123604,0.3719843786809181
0.5938366319773892,0.325688534320848,-0.8742564801582805,0,-0.1258481961921934,0.06652887062131588
0.7615769241882847,-2.0594839797325055,-1.3655314007666333,0,-0.10585113209923647,0.09231973292368732
-0.4283666436839073,0.8644516071215854,-2.2824374440840396,0,-0.09769073360012243,0.03585119504190493
1.3003233990520666,1.5420782225901213,-0.19759697293143402,0,-0.015421333910903834,0.17206608199020043
-0.8326280591173683,0.4018431269903239,0.3682422656044516,0,-0.15946462478582396,0.10503713695332896
-1.122063674413462,0.09537647852528955,0.7929920589144641,0,-0.13708027834662728,0.19566281142639785
0.5054713073260012,0.6378102234300533,1.115286522598447,0,-0.09993365394436443,0.3396152356122997
0.4394424764514191,0.16801969087992136,-0.7487553070084809,0,-0.1455227262461667,0.039236729341401475
0.22258701040475104,1.396307483838519,1.2897991001224778,0,-0.03833130345150826,0.11727199813681957
0.3954145439004896,0.6368632085337526,-0.10025407354235667,0,-0.05411362071372122,0.569593816382403
0.779600833280126,0.9506110005392779,0.16031947230054827,0,-0.05628160198711185,0.23671150258976775
-0.15852465512167663,-0.4602350381985606,1.8081710662319626,0,-0.03740223654623309,0.1493395682782032
3.04585520808546,-1.233367237095085,-0.8915953256747268,0,-0.022245883901645058,0.3753735304514197
-0.34186564819197357,-1.4380283810930663,2.8859729228735995,0,-0.03242524149033488,0.3842693607716553
0.16435295774409917,-0.27333664395644536,-0.4528242795465155,0,-0.09010608248296126,0.8196729606309647
-0.3194325455802764,-0.8856087596540554,-1.2454925002991302,0,-0.16207858221663501,0.051735301004472274
-2.634412696358367,0.7437999224839444,0.5292358102479244,0,-0.08482930047712511,0.12595280376089094
-1.2956595049656416,1.1827740957274002,2.0640267600830695,0,-0.04206973122655655,0.17800198617444726
1.1542177056229679,0.39165572741595855,-0.8530439098157084,0,-0.1183735948568756,0.0886761598952353
-0.42921134608640943,-0.007153260552337888,-2.1710353529891044,0,-0.049653205727844374,0.10018007182864223
-1.5135878396386744,-0.3343956644102496,-0.6544025867587184,0,-0.10748563050933863,0.2890334574093579
-1.755783750004262,-0.6671048534395293,0.7331906386268383,0,-0.12129164293286115,0.17710582841815156
-2.2557481821376815,1.229201473603712,-0.978128515259034,0,-0.009517413619179793,0.8327060501538639
0.8757123949109008,-1.5374828059829317,-1.0504492882316387,0,-0.033057245529177326,0.26196915971679013
1.4824414453759536,1.0375311347626168,0.4036354436832559,0,-0.10917054622112748,0.15077385889763573
-2.9500731523983688,0.13010803436929225,1.1496866398233583,0,-0.08188623794148181,0.25420957449893783
-1.8993350994256786,1.8633521014869203,-1.0321563569147025,0,-0.06841090565549346,0.2348183317873074
0.576013469479465,-1.5712870264018282,0.2815585943219505,0,-0.0824120149914423,0.2333054946475053
-1.6761740287300049,0.5851944111311514,-0.10181487171297617,0,-0.13055893355000642,0.050196787521557595
-1.0747629858001577,-1.0364626321866892,0.3849634170968189,0,-0.12468591944559104,0.07863487753293082
0.7397719980526483,-0.5361810605340576,-0.3288437322107483,0,-0.11936658293674501,0.2139989615733521
0.42256855258562803,1.0529360712912361,1.240520250211819,0,-0.1054869568356191,0.3968601731345952
-0.9100440150112756,-0.6719459635765419,-0.8146228666600953,0,-0.09277010048749812,0.2598480985443643
-0.3872693387383579,-0.951896458289776,0.6637984864631721,0,-0.14283058012279565,0.1265335849108473
